FREQUENCY,INTIMACY,RECENCY,TRUST
-0.601845641,-0.956597938,-1.717125993,1
-0.588779774,-0.952997089,-1.738864306,1
-0.598579175,-0.956310735,-1.741857263,1
-0.595312706,-0.954399795,-1.75430166,1
-0.601845641,-0.956364951,-1.77903293,1
-0.601845641,-0.956279114,-1.95939792,1
-0.598579175,-0.953370618,-1.963493542,1
-0.601845641,-0.956454874,-1.977670705,1
-0.536516303,-0.894993633,-2.14055053,1
-0.598579175,-0.955731854,-2.250344764,1
-0.598579175,-0.954958116,-2.268144976,1
-0.601845641,-0.956246413,-2.4474073,1
-0.598579175,-0.956505591,-2.449612637,1
-0.595312706,-0.954437843,-2.47765191,1
1.766342836,0.346600153,0.70134012,0
-0.5499875,-0.932160729,0.70134012,3
-0.584559594,-0.956189669,0.694154333,3
-0.515415405,-0.934974928,0.69357947,3
-0.567273547,-0.933833484,0.672309543,3
-0.41169912,-0.899905666,0.46248457,3
-0.567273547,-0.932268967,0.453286764,3
-0.584559594,-0.949911836,0.448975291,3
-0.601845641,-0.956123259,0.440927212,3
-0.584559594,-0.946316674,0.430004815,3
-0.515415405,-0.937464415,0.428567656,3
-0.601845641,-0.956142096,0.41936985,3
-0.584559594,-0.952819909,0.388327254,3
-0.567273547,-0.953609192,0.38775239,3
-0.498129358,-0.853579604,0.366769892,3
-0.480843309,-0.905668174,0.360733832,3
-0.515415405,-0.922227388,0.351823457,3
-0.532701452,-0.894921907,0.311870483,3
-0.567273547,-0.94330929,0.286576512,3
-0.567273547,-0.953158992,0.274791823,3
-0.567273547,-0.940170375,0.273354664,3
-0.567273547,-0.904343442,0.045996375,3
-0.584559594,-0.902178674,-0.00545386,3
-0.498129358,-0.901623114,-0.010627625,3
-0.532701452,-0.921593914,-0.096282201,3
-0.584559594,-0.94904593,-0.189409997,3
-0.567273547,-0.835720256,-0.389174868,3
-0.567273547,-0.952726037,-0.393198906,3
-0.584559594,-0.93530795,-0.42107976,3
-0.567273547,-0.949911836,-0.423379211,3
-0.584559594,-0.942033101,-0.468505953,3
-0.5499875,-0.943634006,-0.536627209,3
-0.532701452,-0.937505606,-0.564795495,3
-0.584559594,-0.945041106,-0.802213886,1
-0.584559594,-0.952401323,-0.80278875,1
-0.584559594,-0.955432,-0.819172343,1
-0.601845641,-0.954013412,-0.880682676,1
-0.584559594,-0.951535414,-0.893042231,1
-0.532701452,-0.921936513,-0.902527469,1
-0.601845641,-0.954898794,-0.915461885,1
-0.601845641,-0.955934878,-0.928683732,1
-0.5499875,-0.921250998,-1.218989513,1
-0.584559594,-0.945798777,-1.219564377,1
-0.567273547,-0.944790151,-1.311255014,1
-0.567273547,-0.945087405,-1.328788334,1
-0.601845641,-0.954804604,-1.334824395,1
-0.584559594,-0.94904593,-1.339135868,1
-0.480843309,-0.715359082,-1.354369734,1
-0.584559594,-0.876309682,-1.598973913,1
-0.601845641,-0.956424665,-1.678304997,1
-0.584559594,-0.95186013,-1.724294035,1
-0.584559594,-0.919063875,-1.735791292,1
-0.584559594,-0.943571749,-1.740102765,1
-0.584559594,-0.952293083,-1.803050256,1
-0.584559594,-0.921120405,-2.029546251,1
-0.567273547,-0.945257584,-2.047941867,1
-0.584559594,-0.951535414,-2.058001968,1
-0.567273547,-0.941685715,-2.085020526,1
-0.584559594,-0.95110246,-2.163201884,1
-0.567273547,-0.945582298,-2.165788767,1
-0.601845641,-0.955784177,-2.174986573,1
-0.584559594,-0.94482463,-2.188208421,1
-0.584559594,-0.953808422,-2.19568164,1
-0.567273547,-0.944499913,-2.243395264,1
-0.584559594,-0.918955637,-2.246844442,1
-0.584559594,-0.944066961,-2.469316399,1
-0.567273547,-0.905209351,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
-0.564188934,-0.9454461,0.70134012,3
-0.409378026,-0.875780388,0.699322204,3
-0.417746183,-0.896555546,0.694355029,3
-0.530716304,-0.937683535,0.691250546,3
-0.057915425,-0.718837815,0.661913168,3
-0.560004854,-0.919009805,0.638939985,3
-0.48469144,-0.663303475,0.586318972,3
-0.568373011,-0.949828504,0.581196573,3
-0.601845641,-0.953600926,0.580575678,3
-0.593477484,-0.950508999,0.577781643,3
-0.597661563,-0.955824552,0.54052783,3
-0.597661563,-0.955345842,0.539751707,3
-0.601845641,-0.947654874,0.50963821,3
-0.601845641,-0.956116998,0.49427101,3
-0.601845641,-0.95632009,0.463381389,3
-0.493059597,-0.930976104,0.456551525,3
-0.589293406,-0.953880238,0.369160291,3
-0.576741169,-0.949989281,0.367297598,3
-0.597661563,-0.955788289,0.34820502,3
-0.593477484,-0.954239725,0.340754258,3
-0.597661563,-0.950857203,0.340599034,3
-0.601845641,-0.955451312,0.337804996,3
-0.589293406,-0.952884732,0.276646654,3
-0.597661563,-0.956313693,0.268885444,3
-0.597661563,-0.956175429,0.265936181,3
-0.601845641,-0.956432918,0.240634635,3
-0.601845641,-0.955981605,0.2378406,3
-0.601845641,-0.955620553,0.225422662,3
-0.501427755,-0.921370402,0.20291515,3
-0.601845641,-0.95639907,0.177768824,3
-0.564188934,-0.948327744,0.166282233,3
-0.568373011,-0.941634178,0.155106089,3
-0.576741169,-0.952460618,0.144085169,3
-0.601845641,-0.956669803,0.139738892,3
-0.576741169,-0.953460556,0.134306043,3
-0.601845641,-0.956026734,0.125613486,3
-0.568373011,-0.93641679,0.12452692,3
-0.601845641,-0.956455483,0.117697052,3
-0.597661563,-0.953097744,0.112885101,3
-0.580925249,-0.942718271,0.101553733,3
-0.593477484,-0.945280184,0.097983576,3
-0.564188934,-0.943017222,0.094723869,3
-0.589293406,-0.953105956,0.089756694,3
-0.597661563,-0.955401147,0.072216355,3
-0.597661563,-0.955594718,0.059177522,3
-0.597661563,-0.939887867,0.035738664,3
-0.593477484,-0.951225559,0.009505771,3
-0.572557091,-0.92575723,-0.006482324,3
-0.589293406,-0.954488601,-0.081300397,3
-0.597661563,-0.954958702,-0.10303179,3
-0.597661563,-0.95418442,-0.11405271,3
-0.589293406,-0.954792784,-0.114518381,3
-0.601845641,-0.956579594,-0.118709434,3
-0.551636699,-0.942009072,-0.139354256,3
-0.572557091,-0.9284727,-0.146494571,3
-0.597661563,-0.955262883,-0.147891589,3
-0.597661563,-0.952718816,-0.148512484,3
-0.597661563,-0.951336171,-0.157670715,3
-0.597661563,-0.954931048,-0.157981163,3
-0.597661563,-0.955898901,-0.158136387,3
-0.597661563,-0.955954206,-0.158446834,3
-0.597661563,-0.955732982,-0.158602058,3
-0.597661563,-0.955843594,-0.158912509,3
-0.593477484,-0.953050651,-0.163879684,3
-0.597661563,-0.954958702,-0.165742373,3
-0.597661563,-0.952650609,-0.188249885,3
-0.597661563,-0.956069451,-0.189336454,3
-0.597661563,-0.955290535,-0.208894707,3
-0.601845641,-0.956150846,-0.209205155,3
-0.601845641,-0.955947754,-0.343008433,3
-0.568373011,-0.934065382,-0.363653256,3
-0.601845641,-0.956421634,-0.381969711,3
-0.601845641,-0.956455483,-0.382745834,3
-0.597661563,-0.951142035,-0.38926525,3
-0.597661563,-0.954820436,-0.390972719,3
-0.593477484,-0.954593671,-0.391593614,3
-0.589293406,-0.952746468,-0.397492135,3
-0.597661563,-0.950608615,-0.444680298,3
-0.589293406,-0.951944534,-0.444990746,3
-0.593477484,-0.944676539,-0.574602968,3
-0.593477484,-0.956369,-0.598817948,3
-0.601845641,-0.956071866,-0.633588174,3
-0.555820776,-0.941044856,-0.647247905,3
-0.597661563,-0.953524274,-0.698782344,3
-0.597661563,-0.950573148,-0.763666071,3
-0.593477484,-0.955401147,-0.769098917,3
-0.597661563,-0.955926553,-0.770185487,3
-0.585109326,-0.953216568,-0.783534771,3
-0.585109326,-0.953955184,-0.789588516,3
-0.601845641,-0.953285008,-0.790209411,3
-0.593477484,-0.95387464,-0.795487034,3
-0.593477484,-0.951661299,-0.796573604,3
-0.601845641,-0.954763059,-0.842985648,1
-0.589293406,-0.954129114,-0.871236453,1
-0.601845641,-0.95639907,-0.989672535,1
-0.601845641,-0.956500614,-1.013577065,1
-0.589293406,-0.954281532,-1.069768231,1
-0.601845641,-0.956139563,-1.253708932,1
-0.593477484,-0.953935545,-1.268610457,1
-0.597661563,-0.955539413,-1.283511982,1
-0.597661563,-0.955677677,-1.283822433,1
-0.597661563,-0.956037165,-1.284288105,1
-0.601845641,-0.956116998,-1.300897095,1
-0.601845641,-0.956421634,-1.302915011,1
-0.593477484,-0.950368318,-1.311918015,1
-0.597661563,-0.956203081,-1.423834677,1
-0.593477484,-0.955650025,-1.432527234,1
-0.601845641,-0.956466766,-1.46326163,1
-0.601845641,-0.956387786,-1.480646743,1
-0.601845641,-0.956015453,-1.538079703,1
-0.593477484,-0.953299527,-1.543667777,1
-0.601845641,-0.956545746,-1.552670781,1
-0.601845641,-0.956105714,-1.677626279,1
-0.597661563,-0.956120124,-1.689112871,1
-0.597661563,-0.955373495,-1.70090991,1
-0.597661563,-0.954073809,-1.701686032,1
-0.589293406,-0.954792784,-1.774486193,1
-0.597661563,-0.954362927,-1.795286236,1
-0.601845641,-0.956421634,-1.884850614,1
-0.593477484,-0.954046156,-1.9219492,1
-0.593477484,-0.955539413,-1.927071602,1
-0.589293406,-0.935878195,-1.935608931,1
-0.597661563,-0.956811392,-1.975035884,1
-0.597661563,-0.956258388,-1.986522475,1
-0.597661563,-0.954979904,-2.24233199,1
-0.597661563,-0.955290535,-2.330654574,1
-0.593477484,-0.955345842,-2.358594932,1
-0.597661563,-0.954295032,-2.39972935,1
-0.601845641,-0.956365219,-2.41075027,1
-0.593477484,-0.956120124,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.557086475,0.70134012,0
-0.586417703,-0.951393393,0.70134012,3
-0.594131672,-0.954431134,0.694051035,3
-0.594131672,-0.956394551,0.693892575,3
-0.601845641,-0.949344351,0.689931118,3
-0.594131672,-0.953955321,0.6877127,3
-0.200719255,-0.830217156,0.686920406,3
-0.53241992,-0.79529375,0.686603489,3
-0.555561827,-0.905118789,0.683592781,3
-0.578703734,-0.939451269,0.681849739,3
-0.594131672,-0.956357507,0.679631321,3
-0.563275796,-0.950207932,0.679472864,3
-0.439852292,-0.921648898,0.539395654,3
-0.594131672,-0.954986817,0.536068028,3
-0.447566261,-0.928707662,0.53004661,3
-0.586417703,-0.952766467,0.527035901,3
-0.578703734,-0.951800894,0.505802479,3
-0.594131672,-0.954949773,0.504376355,3
-0.570989765,-0.949200803,0.50279177,3
-0.601845641,-0.952242567,0.481716805,3
-0.601845641,-0.948790553,0.479181469,3
-0.540133889,-0.939039117,0.467138634,3
-0.540133889,-0.946181145,0.466187883,3
-0.578703734,-0.950621592,0.462067967,3
-0.493850075,-0.802147633,0.347977932,3
-0.447566261,-0.903145048,0.340847304,3
-0.586417703,-0.95282122,0.328012174,3
-0.594131672,-0.955099338,0.31787084,3
-0.486136106,-0.870041202,0.313909381,3
-0.594131672,-0.956172279,0.313592464,3
-0.594131672,-0.952148381,0.30883871,3
-0.540133889,-0.923804457,0.302975752,3
-0.524705951,-0.93615636,0.302500376,3
-0.578703734,-0.953171582,0.282376161,3
-0.578703734,-0.951171118,0.277305494,3
-0.601845641,-0.93728999,0.245772277,3
-0.555561827,-0.942641968,0.241969274,3
-0.586417703,-0.949689293,0.112191861,3
-0.578703734,-0.942872899,0.1063289,3
-0.594131672,-0.955394321,0.103001275,3
-0.594131672,-0.955764775,0.102842818,3
-0.594131672,-0.955579547,0.102525901,3
-0.578703734,-0.949578158,0.09190919,3
-0.601845641,-0.952076428,0.074954141,3
-0.601845641,-0.955879181,0.035814922,3
-0.594131672,-0.951095786,-0.101568493,3
-0.594131672,-0.955172046,-0.150373676,3
-0.594131672,-0.956283414,-0.151165967,3
-0.601845641,-0.955122322,-0.164159553,3
-0.594131672,-0.955357274,-0.172399389,3
-0.594131672,-0.932092623,-0.216609278,3
-0.570989765,-0.949985659,-0.218669236,3
-0.578703734,-0.928610334,-0.222472239,3
-0.586417703,-0.948577925,-0.225166031,3
-0.601845641,-0.952704066,-0.225958322,3
-0.594131672,-0.956061141,-0.340523733,3
-0.563275796,-0.923349854,-0.350506611,3
-0.578703734,-0.939034356,-0.353517319,3
-0.601845641,-0.955436141,-0.36793703,3
-0.594131672,-0.955690684,-0.430052716,3
-0.594131672,-0.941835622,-0.573774469,3
-0.601845641,-0.95615608,-0.603723101,3
-0.594131672,-0.947540648,-0.614656729,3
-0.594131672,-0.955468412,-0.638900864,3
-0.594131672,-0.955841129,-0.639217777,3
-0.601845641,-0.956248381,-0.641911573,3
-0.501564044,-0.931243604,-0.65173599,3
-0.578703734,-0.928610334,-0.767885982,3
-0.586417703,-0.955690684,-0.825089458,1
-0.586417703,-0.952023167,-0.826674043,1
-0.601845641,-0.955214623,-1.061033989,1
-0.586417703,-0.952578852,-1.061984737,1
-0.594131672,-0.955616593,-1.09399333,1
-0.601845641,-0.956193,-1.107937667,1
-0.601845641,-0.955713042,-1.267188341,1
-0.601845641,-0.95615608,-1.267663715,1
-0.594131672,-0.955246137,-1.268139092,1
-0.594131672,-0.953393857,-1.287154096,1
-0.594131672,-0.952477268,-1.323441066,1
-0.586417703,-0.954801589,-1.490614657,1
-0.594131672,-0.956394551,-1.50804508,1
-0.601845641,-0.9560084,-1.509629664,1
-0.586417703,-0.952619669,-1.52658471,1
-0.594131672,-0.954394088,-1.547342759,1
-0.601845641,-0.955196162,-1.552096509,1
-0.601845641,-0.95611916,-1.570160765,1
-0.601845641,-0.95641452,-1.571111516,1
-0.601845641,-0.956359139,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,-0.953403528,0.70134012,3
-0.601845641,-0.946651674,0.69638294,3
-0.009798522,-0.32734734,0.684069941,3
-0.429960994,-0.91894451,0.66424122,3
-0.601845641,-0.953164945,0.525600068,3
-0.219879756,-0.907208223,0.500494348,3
-0.582747347,-0.950668235,0.345382562,3
-0.601845641,-0.950468977,0.339625837,3
-0.468157581,-0.908218262,0.322515567,3
-0.601845641,-0.952520777,0.284777031,3
-0.582747347,-0.953097138,0.255513672,3
-0.582747347,-0.948686292,0.07641553,3
-0.582747347,-0.947992619,0.01021318,3
-0.506354169,-0.895455612,-0.127628427,3
-0.582747347,-0.94124579,-0.159130508,3
-0.601845641,-0.955359894,-0.160409782,3
-0.525452463,-0.955202207,-0.172083143,3
-0.563649053,-0.94429104,-0.384922095,3
-0.601845641,-0.934603315,-0.592963777,3
-0.601845641,-0.95464415,-0.82962918,1
-0.468157581,-0.954264668,-0.842901633,1
-0.601845641,-0.956266504,-0.845140359,1
-0.601845641,-0.954214704,-0.851056994,1
-0.601845641,-0.954357853,-0.907824709,1
-0.601845641,-0.954453285,-1.061177492,1
-0.582747347,-0.955739311,-1.063736037,1
-0.582747347,-0.956097383,-1.069812582,1
-0.601845641,-0.95168574,-1.112828117,1
-0.601845641,-0.956338077,-1.113627662,1
-0.601845641,-0.94848875,-1.260903903,1
-0.582747347,-0.956353146,-1.276574993,1
-0.563649053,-0.953437431,-1.276734899,1
-0.506354169,-0.926174518,-1.312714438,1
-0.601845641,-0.956433511,-1.319750438,1
-0.582747347,-0.955609909,-1.489413945,1
-0.563649053,-0.95525336,-1.521235846,1
-0.563649053,-0.952941036,-1.535627661,1
-0.563649053,-0.953240683,-1.539945206,1
-0.582747347,-0.954460488,-1.56665002,1
-0.582747347,-0.955144577,-1.57672429,1
-0.563649053,-0.952832386,-1.732635618,1
-0.582747347,-0.953338629,-1.803315422,1
-0.582747347,-0.95438376,-1.848089958,1
-0.582747347,-0.956097383,-1.947073664,1
-0.525452463,-0.900136103,-2.035183551,1
-0.582747347,-0.955202207,-2.189975517,1
-0.601845641,-0.954954306,-2.280484043,1
-0.582747347,-0.955147814,-2.301112313,1
-0.563649053,-0.954972019,-2.442631825,1
-0.601845641,-0.953880689,-2.448388554,1
-0.601845641,-0.956242646,-2.463420004,1
-0.582747347,-0.956353146,-2.476692455,1
-0.582747347,-0.956659986,-2.47765191,1
-0.571677634,-0.935216473,0.70134012,3
-0.571677634,-0.949874408,0.700226443,3
-0.285081577,-0.787806247,0.698741539,3
-0.586761637,-0.943821395,0.688904056,3
-0.556593632,-0.91491768,0.678880961,3
-0.571677634,-0.932789443,0.677396057,3
-0.49625762,-0.915656458,0.573267223,3
-0.526425625,-0.933836931,0.545982128,3
-0.601845641,-0.954283664,0.536515872,3
-0.209661561,-0.807734204,0.535030968,3
-0.586761637,-0.954412069,0.53206116,3
-0.390669597,-0.835928903,0.525564708,3
-0.49625762,-0.912227421,0.512943032,3
-0.571677634,-0.941394367,0.232296339,3
-0.601845641,-0.95543361,0.197772339,3
-0.601845641,-0.954752159,-0.079162099,3
-0.601845641,-0.954326254,-0.098837065,3
-0.586761637,-0.948896094,-0.124080417,3
-0.586761637,-0.949116733,-0.124451644,3
-0.586761637,-0.924405158,-0.243429509,3
-0.571677634,-0.931906886,-0.243800736,3
-0.49625762,-0.863729421,-0.244171959,3
-0.49625762,-0.89903167,-0.258649766,3
-0.541509629,-0.923522604,-0.259020993,3
-0.586761637,-0.936540308,-0.370574341,3
-0.601845641,-0.95543361,-0.552103751,3
-0.571677634,-0.938746697,-0.624307167,3
-0.571677634,-0.948234176,-0.643239682,3
-0.601845641,-0.956796557,-0.816230898,1
-0.586761637,-0.946027786,-0.817344575,1
-0.586761637,-0.943821395,-0.857065734,1
-0.571677634,-0.922829307,-0.857622573,1
-0.586761637,-0.946689702,-0.873214057,1
-0.571677634,-0.932127527,-0.915719409,1
-0.511341621,-0.910063622,-0.928897923,1
-0.571677634,-0.882263101,-1.1876423,1
-0.586761637,-0.951323122,-1.190797719,1
-0.586761637,-0.925949632,-1.323882161,1
-0.511341621,-0.897487197,-1.588751762,1
-0.586761637,-0.948896094,-1.592278405,1
-0.586761637,-0.938746697,-1.624760662,1
-0.571677634,-0.918668545,-1.700490725,1
-0.586761637,-0.874982014,-1.864201296,1
-0.571677634,-0.945988722,-1.951068131,1
-0.586761637,-0.951323122,-1.960905614,1
-0.586761637,-0.924405158,-2.111623282,1
-0.586761637,-0.889544189,-2.148560248,1
-0.571677634,-0.942718201,-2.165636636,1
-0.601845641,-0.952068951,-2.436260235,1
-0.586761637,-0.945365868,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
-0.411217466,-0.696555544,0.70134012,3
-0.594513789,-0.954673173,0.688704126,3
-0.117943352,-0.851449282,0.688544178,3
-0.594513789,-0.90525586,0.666471178,3
-0.345230791,-0.904514385,0.558825307,3
-0.433213026,-0.898157255,0.54235053,3
-0.411217466,-0.88384243,0.537712003,3
-0.579850082,-0.94863138,0.48236955,3
-0.594513789,-0.952633745,0.465574875,3
-0.572518229,-0.945496485,0.447820503,3
-0.521195258,-0.657687978,0.335696056,3
-0.55052267,-0.922326653,0.306265386,3
-0.535858965,-0.938986042,0.286751576,3
-0.601845641,-0.955644689,0.232848666,3
-0.565186377,-0.941278547,0.230609375,3
-0.601845641,-0.954517885,0.222292013,3
-0.55052267,-0.940847155,0.023315103,3
-0.587181936,-0.953134226,0.020755916,3
-0.579850082,-0.945229177,-0.138073723,3
-0.594513789,-0.955699138,-0.185258765,3
-0.601845641,-0.952726271,-0.364881809,3
-0.587181936,-0.9538752,-0.373838969,3
-0.594513789,-0.95535715,-0.376238208,3
-0.594513789,-0.955015161,-0.376398159,3
-0.601845641,-0.955588348,-0.411427053,3
-0.565186377,-0.945791346,-0.427421979,3
-0.587181936,-0.946465453,-0.666706111,3
-0.587181936,-0.954103193,-0.830494177,1
-0.543190818,-0.936386668,-0.851127634,1
-0.594513789,-0.914943472,-0.864083527,1
-0.579850082,-0.944014536,-0.866642715,1
-0.601845641,-0.956501059,-1.039068044,1
-0.308571527,-0.577791264,-1.143035081,1
-0.594513789,-0.955243154,-1.160149652,1
-0.535858965,-0.942990545,-1.304263959,1
-0.594513789,-0.953305219,-1.559063168,1
-0.594513789,-0.951481283,-1.624642375,1
-0.601845641,-0.954799586,-1.971412424,1
-0.587181936,-0.952911414,-2.042909754,1
-0.587181936,-0.953419216,-2.191982488,1
-0.601845641,-0.956444718,-2.247005042,1
-0.594513789,-0.953894938,-2.441183473,1
-0.594513789,-0.954217189,-2.443422761,1
-0.601845641,-0.95592639,-2.452539872,1
-0.587181936,-0.953248221,-2.463896271,1
-0.587181936,-0.952678242,-2.466455458,1
-0.594513789,-0.956155122,-2.469814394,1
-0.572518229,-0.946123465,-2.47765191,1
1.766342836,0.747250613,0.70134012,0
-0.567801601,-0.940884051,0.70134012,3
-0.601845641,-0.956122596,0.701183488,3
-0.599717887,-0.953289245,0.699930438,3
-0.531629809,-0.924729602,0.699460541,3
-0.476308247,-0.935924444,0.698677387,3
-0.599717887,-0.955340499,0.697580965,3
-0.599717887,-0.955268499,0.697111072,3
-0.338004337,-0.916086181,0.69695444,3
-0.593334632,-0.95282023,0.69695444,3
-0.555035087,-0.950130204,0.696171283,3
-0.599717887,-0.956155929,0.692882021,3
-0.5231188,-0.94002744,0.691942231,3
-0.580568116,-0.924730673,0.688026448,3
-0.601845641,-0.95609997,0.687086658,3
-0.599717887,-0.956499271,0.685833608,3
-0.595462383,-0.954997608,0.681604556,3
-0.597590136,-0.94814434,0.680194874,3
-0.591206879,-0.954065649,0.680038241,3
-0.572057107,-0.942292221,0.679255084,3
-0.601845641,-0.956658022,0.678941823,3
-0.599717887,-0.956192236,0.678785191,3
-0.597590136,-0.952833974,0.674869404,3
-0.593334632,-0.951481839,0.673616353,3
-0.597590136,-0.954148142,0.650434899,3
-0.599717887,-0.956104628,0.56350444,3
-0.574184858,-0.939248941,0.563034543,3
-0.576312612,-0.940570448,0.562721282,3
-0.591206879,-0.948773119,0.561468229,3
-0.574184858,-0.950456696,0.554576447,3
-0.601845641,-0.95553431,0.552696868,3
-0.559290592,-0.94319207,0.54408214,3
-0.601845641,-0.956492161,0.542672454,3
-0.601845641,-0.95517229,0.542202561,3
-0.593334632,-0.955412948,0.540009721,3
-0.544396325,-0.931639495,0.539696457,3
-0.529502058,-0.926753268,0.539226563,3
-0.478435998,-0.923820806,0.538286774,3
-0.591206879,-0.948233059,0.537503616,3
-0.597590136,-0.952571007,0.537190355,3
-0.529502058,-0.942792809,0.53656383,3
-0.586951374,-0.945931663,0.535780673,3
-0.601845641,-0.953452685,0.533431201,3
-0.586951374,-0.947179077,0.529985307,3
